topic,timestamp,title,docs
8,2023-8-23,Quảng Ngãi cho doanh nghiệp bán cát nhiễm mặn sau nạo vét - VnExpress,thông_tin nêu quyết_định phê_duyệt báo_cáo tác_động môi_trường dự_án nạo_vét khu bến cảng luồng hàng_hải phục_vụ khu kinh_tế dung_quất chủ_tịch ubnd quảng_ngãi đặng_văn_minh ký hôm bùn_đất_cát nhiễm mặn vận_chuyển đổ khu_vực rộng ha nạo_vét bờ km vùng_biển dung_quất_công_ty_hào_hưng_quảng_ngãi chủ đầu_tư dự_án nạo_vét bùn cát tận_dụng xây_dựng nhu_cầu mua cảng hào_hưng khu_kinh_tế_dung_quất hoạt_động bến_cập tàu tải_trọng công_trình hạ_tầng kỹ_thuật phụ_trợ đáp_ứng xuất nhập_khẩu hàng hóa ubnd_tỉnh_quảng_ngãi chủ đầu_tư nạo_vét chìm thời_tiết hạn_chế đục phương_án thu_gom chất_thải phát_sinh nạo_vét hạn_chế ảnh_hưởng hệ_sinh_thái bảo_đảm an_toàn phương_tiện tỉnh bình_định đồng_ý giao_thông vận_tải nạo_vét nhấn_chìm triệu bùn cát bờ biển quy_nhơn km phạm_linh
9,2023-8-23,Cấm xe tải nặng qua cầu Rạch Miễu giờ cao điểm dịp lễ 2/9 - VnExpress,nguyễn_văn_vũ_chánh văn_phòng_ban an_toàn giao_thông tỉnh tiền_giang phương_án ôtô tải hướng tiền_giang bến_tre cầu h h h h hạn_chế xe_tải hạn_chế ùn ứ hai cầu người_dân đổ miền_tây dịp nghỉ lễ công_ty_tnhh_bot_cầu_rạch_miễu thông_tin đầu xe trung_bình cầu lượt ngày_đêm cao_điểm tuần lượt cầu_rạch_miễu km xe quốc_lộ_ cầu thường_xuyên kẹt dự_án cầu_rạch_miễu_ km tổng vốn tỷ đồng khởi_công
1,2023-8-23,Lễ xá tội vong nhân của người Hoa ở Sài Gòn - VnExpress,chiều âm_lịch hoa có_mặt khánh_vân nam_viện hẻm đường_nguyễn_thị_nhỏ lễ_xá tội_vong_nhân đạo_quán cộng_đồng hoa sài_gòn đạo_giáo âm_lịch gọi_là cô_hồn diêm_vương quỷ môn quan_xá tội_cứu chết khổ địa_ngục trở dương_gian phù_hộ con_cháu đầu_thai kiếp cầm xấp tiền_lẻ gấp bó nhang chờ lễ trung_chí tham_gia lễ_xá tội_vong_nhân tổ_tiên khánh_vân_nam_viện chí nhang tượng_trưng linh_hồn hoàng_huệ_châu cầm bài_vị cha_mẹ sân lễ nguyễn_tố_phương quận_ ôm hai bài_vị cầu khánh_vân nam_viện rộng nguồn_gốc huyện nam_hải tỉnh quảng_đông trung_quốc du_nhập sài_gòn chợ_lớn phát_triển tín_đồ đạo_quán hiếm_hoi miền nam yếu_tố tổng_hợp tam_giáo đồng_nguyên nho_giáo phật_giáo đạo_giáo
2,2023-8-23,Đề xuất ga Sài Gòn thành đầu mối trung chuyển khách - VnExpress,nội_dung nêu báo_cáo đầu_kỳ quy_hoạch tuyến ga đường_sắt khu_vực đầu_mối tp hcm liên_danh tư_vấn gửi cục_đường_sắt ý_kiến thống_nhất ga sài_gòn nằm địa_bàn trung_tâm tp_hcm rộng ha ga tuyến đường_sắt quốc_gia hà_nội tp_hcm định_hướng ga sài_gòn đầu_mối trung_chuyển đoàn tàu bao_gồm đường_sắt tốc_độ bắc nam tàu đường tàu chạy nội_vùng kết_nối trung_khách metro tp_hcm ga trung_tâm sài_gòn khu_vực xung_quanh đề_xuất quy_hoạch ga đầu_mối ga bình_triệu tp thủ_đức tân_kiên bình_chánh hành_khách bắc nam thành_phố hai nhà_ga cơ_sở sửa_chữa bảo_dưỡng đầu_máy toa_xe liên_kết tuyến đường_sắt tốc_độ đường_sắt nội_vùng tổ_chức chạy_tàu kiểu lắc ga trung_tâm sài_gòn ga thủ_thiêm thủ_đức tổ_chức tàu bắc nam đầu_mối đường_sắt thủ_thiêm_long_thành đường_sắt đô_thị loại_hình giao_thông công_cộng nhà_ga tư xuất quy_hoạch ga hàng hóa khu_vực tp hcm ga an_bình bình_dương trảng bom đồng_nai thạnh_đức long_an làm_việc lãnh_đạo giao_thông vận_tải tuần phó chủ_tịch ubnd tp hcm bùi_xuân_cường thành_phố nghiên_cứu giải_pháp hoàn_thiện mạng_lưới metro tuyến tổng chiều km phương_án tư_vấn ý_kiến báo_cáo đầu_kỳ lãnh_đạo tp_hcm đề_nghị nghiên_cứu cập_nhật nghiên_cứu hình_thức kết_nối ga đầu_mối xác_định đường_sắt quốc_gia đường_sắt đô_thị khai_thác lưỡng_dụng thứ_trưởng giao_thông vận_tải nguyễn_danh_huy quy_hoạch chi_tiết đồng_bộ đường_sắt quốc_gia hệ_thống metro phương_thức vận_tải địa_phương gia_minh
1,2023-8-23,Thuần hóa gà rừng tai trắng thu nửa tỷ đồng mỗi năm - VnExpress,trại gà lê đỗ chinh_tuổi nằm sâu ngõ quanh_co phường đông_cương tp_thanh_hóa loài gà rừng mẫn_cảm tiếng ồn nuôi khu_vực yên_tĩnh hạn_chế xáo_trộn đàn vật_nuôi chinh ném rổ thức_ăn bầy gà trưởng_thành chinh vội khu chuồng kiểm_tra nhiệt_độ lũ gà thu_lượm trứng gà_chinh vợ trẻ đảm_nhiệm công_việc chăn_nuôi trại thái rau trộn cám tiêm phòng_dịch vệ_sinh chuồng_trại lê_đỗ_chinh học quản_trị kinh_doanh ngành chăn_nuôi vốn đam_mê nông_nghiệp tốt_nghiệp đại_học xây_dựng hà_nội hợp quyết_định quê khởi_nghiệp đàn gà rừng chinh sinh_viên tình_cờ tham_quan vườn bách_thú thu_hút gà lông sặc_sỡ mào đỏ_chót đôi tai_trắng khác_biệt nhận_định loài gà giá nuôi chinh cơ_duyên nghề nuôi gà rừng tai_trắng lập gia_đình chinh quyết_định quê nuôi gà song_chinh bố_mẹ vợ động_viên ủng_hộ ý_tưởng rong_ruổi khắp nam bắc tây_bắc tây_nguyên mua gà rừng đem bốn đầu khởi_nghiệp chinh ném cửa_sổ triệu đồng chinh vay_mượn bạn_bè họ_hàng mua gà niềm thành_công tương_lai nắm_bắt kỹ_thuật chinh_quay quê quy_hoạch khu chuồng nuôi chinh hồi nuôi gà bội_thực căng_diều lăn chết nguyên_nhân để_ý gà rau trái_cây chủ_động khẩu_phần cám ngô lúa hàm_lượng củ rau xanh giun_quế loài gà rừng sống tự_nhiên thức_ăn tập_tính hoang_dã chinh áp_dụng kỹ_thuật lứa gà tai_trắng liên_tục chinh_nhân_giống thành_công tổng doanh_thu trại gà tỷ đồng trừ chi_phí chinh_lãi triệu đồng nhu_cầu thị_trường chinh chủ_yếu con_giống thị_trường chinh_trải rộng khắp tỉnh_thành dày_dạn kinh_nghiệm chinh viết sách hướng_dẫn kỹ_thuật nuôi gà rừng chinh nuôi gà rừng tai_trắng giai_đoạn chăm_sóc gà áp_dụng quy_trình nuôi gà truyền_thống công_nghiệp nuôi gà rừng chinh gà rừng trang_trại chinh kết_hợp nuôi hàng trăm chim cu_gáy thu_nhập hàng chục triệu đồng chinh mong_muốn mở_rộng trang_trại phổ_biến rộng_rãi kỹ_thuật nuôi gà rừng tai_trắng hộ gia_đình góp_phần phát_triển kinh_tế địa_phương nguyễn_hữu_hồng chủ_tịch hội nông_dân phường đông_cương trang_trại nuôi gà rừng tai_trắng gia_đình chinh mô_hình kinh_tế hiệu_quả đầu_ra sản_phẩm ổn_định sức đề_kháng thịt giàu dinh_dưỡng kinh_tế hồng hội nông_dân phường định_hướng nhân rộng mô_hình nuôi gà rừng hộ lân_cận
8,2023-8-23,"Ôtô, môtô vàng mã cúng rằm tháng 7 - VnExpress",rằm cô_hồn tuần xe_tải khắp_nơi đổ xã song_hồ thuận_thành bắc_ninh sản_phẩm vàng_mã tiêu_thụ xã hai thôn đông hồ đạo_tú thành trung_tâm sản_xuất vàng_mã đặt_hàng dịp lễ giỗ cát tết nguyễn_xuân_hùng bốc_xếp_hàng xe chuyến hàng hai đầu chở cửa_hàng hưng_yên người_dân sản_phẩm vàng_mã truyền_thống chuyển_đổi sản_phẩm ôtô môtô thuyền_buồm khách_hàng mong_muốn trần_sao âm_vậy đáp_ứng nguyễn_quang_tới chủ cơ_sở dịp vu_lan đơn hàng thuê nhân_công sản_phẩm mới_lạ độc_đáo thiết_kế gửi ưng_ý thỏa_thuận xong giá bắt_tay triển_khai mẫu ôtô khách_hàng gửi đặt_hàng gia_đình nhu_cầu giá sản_phẩm đồ tâm_linh lợi_nhuận đầu xe phân_khối vận_chuyển khách_hàng nghệ_an thuyền_buồm sản_phẩm độc_đáo hoàn_thiện
0,2023-8-22,Cây đổ đè chết người ở TP HCM - VnExpress,h giông lốc đàn_ông đậu xe_máy tán si đường_kính mét đường phường_phước_bình bùi_thu trâm chủ_tịch ubnd_phường_phước_bình nạn_nhân làm_việc công_ty viễn_thông đường mưa trú gốc công_an_tp_thủ_đức điều_tra vụ_việc đài khí_tượng thủy_văn khu_vực nam_bộ mây_dông phát_triển gió tây_nam mưa_lốc quận_huyện tp_hcm chiều đình_văn
1,2023-8-22,Phó thủ tướng Lê Văn Thành qua đời - VnExpress,ban bảo_vệ chăm_sóc sức khỏe cán_bộ trung_ương phó thủ_tướng lê_văn_thành qua_đời lâm_bệnh đảng nhà_nước tập_thể giáo_sư bác_sĩ tận_tình cứu_chữa gia_đình hết_lòng chăm_sóc tổ_chức lễ viếng truy_điệu an_táng phó thủ_tướng lê_văn_thành thông_báo lê_văn_thành thạc_sĩ quản_lý kinh_tế quê huyện vĩnh_bảo tp_hải_phòng thành chức giám_đốc công_ty xi_măng hải_phòng phó chủ_tịch ubnd phó bí_thư thành ủy chủ_tịch ubnd bí_thư thành ủy chủ_tịch hđnd_tp_hải_phòng đại_hội đảng đầu lê_văn_thành tái đắc_cử ủy_viên trung_ương phó thủ_tướng lê_văn_thành phân_công theo_dõi lĩnh_vực công_nghiệp nông_nghiệp phát_triển nông_thôn thương_mại xuất_nhập_khẩu xây_dựng giao_thông vận_tải tài_nguyên môi_trường quy_hoạch tổng_thể quốc_gia quy_hoạch_vùng quy_hoạch tỉnh bảo_đảm năng_lượng năng_lượng tiết_kiệm hiệu_quả phó thủ_tướng lê_văn_thành theo_dõi chỉ_đạo nông_nghiệp phát_triển nông_thôn công_thương xây_dựng giao_thông vận_tải tài_nguyên môi_trường hoạt_động lê_văn_thành dự hội_nghị ban chỉ_đạo nhà_nước công_trình dự_án quốc_gia trọng_điểm ngành giao_thông vận_tải trụ_sở chính_phủ chiều thành phân_công trưởng ban chỉ_đạo quốc_gia chương_trình hành_động nạn đói việt_nam giai_đoạn lĩnh_vực thành phụ_trách thủ_tướng giao phó thủ_tướng đảm_nhiệm vắng_mặt
3,2023-8-22,Cháy lớn hai công ty - VnExpress,h công_nhân công_ty chuyên sản_xuất ống nhựa nằm đường mỹ_phước tân_vạn phường thuận giao_tp_thuận_an làm_việc phát_hiện lửa bùng góc nhà_xưởng cảnh_sát_chữa_cháy_tỉnh_bình_dương điều_động xe chuyên_dụng cán_bộ chiến_sĩ tiếp_cận hiện_trường phước_tuấn
1,2023-8-22,Bịt cống xả thải của nhà máy để đòi nợ - VnExpress,đại_diện công_ty tnhh sản_xuất thương_mại thuận_thiên thuê đất khu_công_nghiệp_tân_đức doanh_nghiệp ký chủ đầu_tư công_ty tân_đức tập_đoàn_tân_tạo hợp_đồng nước_thải hàng thanh_toán đầy_đủ phí thương_lượng chủ đầu_tư thành công_ty_thuận_thiên cầu_cứu cơ_quan_chức_năng ban_quản_lý_khu_kinh_tế_tỉnh_long_an hai họp vụ_việc đại_diện công_ty_tân_đức phí nước_thải khu công_nghiệp phí duy_tu hạ_tầng công_ty_thuận_thiên trốn đóng khoản phí chủ đầu_tư ngắt_đấu nối đường_ống nước_thải hệ_thống hạ_tầng quản_lý họp sở tài_nguyên môi_trường tỉnh căn_cứ hợp_đồng ký công_ty_thuận_thiên vi_phạm hợp_đồng nước_thải sở cảnh_sát phòng_chống tội_phạm môi_trường công_an tỉnh đề_nghị công_ty_tân_đức đường_ống đấu_nối nước_thải chậm đường thoát mưa công_ty_thuận_thiên chủ đầu_tư bịt kín môi_trường làm_việc công_nhân công_ty thuận_thiên ngừng cổng công_ty_tân_đức phản_đối lê trường_chinh trưởng ban quản_lý khu kinh_tế tỉnh long_an cơ_quan_chức_năng vận_động trưa hệ_thống nước_thải mưa công_ty_thuận_thiên khơi thông trở_lại chính_quyền công_ty_tân_đức ngừng cung_cấp dịch_vụ thiết_yếu điện bức_xúc khiếu_kiện công_khai phí quản_lý hạ_tầng doanh_nghiệp đại_diện công_ty thuận_thiên nộp đơn khởi_kiện công_ty_tân_đức bồi_thường thiệt_hại cống nước_thải bịt kín ảnh_hưởng sản_xuất khu_công_nghiệp_tân_đức doanh_nghiệp hoạt_động công_nhân hồi công_ty_tân_đức đổ đất_đá rào_chắn cổng cắt doanh_nghiệp suốt tuần đóng phí duy_tu cơ_sở_hạ_tầng mâu_thuẫn chi_phí hạ_tầng thanh_toán nhà_máy bị_đơn_vị quản_lý khu công_nghiệp tân_tạo tập_đoàn tân_tạo bình_tân tp_hcm xe cứu hỏa chặn cổng đòi nợ nam_an
1,2023-9-21,Bà Phương Hằng: 'Tôi đã phải trả giá quá đắt' - VnExpress,trưa phiên tòa xét_xử nguyễn_phương_hằng tổng_giám_đốc công_ty_cổ_phần_đại_nam đồng_phạm tội lợi_dụng quyền_tự_do_dân_chủ xâm_phạm lợi_ích nhà_nước quyền_lợi_ích hợp_pháp tổ_chức diễn xét_hỏi gọi thẩm_vấn hằng thừa_nhận livestream nội_dung vi_phạm xúc_phạm cáo_trạng truy_tố hằng bị_cáo buộc tài_khoản mạng xã_hội livestream_phát_ngôn nội_dung bịa_đặt sai sự_thật xúc_phạm nghiêm_trọng uy_tín danh_dự thông_tin bí_mật bí_mật gia_đình đời_sống riêng_tư ca_sĩ vy oanh_đàm vĩnh_hưng_nghệ_sĩ hoài_linh vợ_chồng ca_sĩ thủy_tiên nhà_báo hàn_ni nhà_báo đức_hiển trả_lời tòa hằng thông_tin mạng báo tham_gia bị_cáo phạm quân tiến_sĩ giảng_viên trường đại_học luật tp hcm hằng giải_thích quân mất_lòng nhà_báo hàn_ni bày_tỏ quan_điểm huỳnh_uy_dũng hằng khai vợ tổ_chức livestream hai sống dũng_bận nhà_máy anh_dũng can_ngăn bị_cáo sai hằng hằng ca_sĩ vy_oanh đăng viết facebook trả_lời bình_luận móc máy xỉa_xói ủng_hộ đất từ_thiện chống dịch covid nhà_báo hàn_ni phát_ngôn mạng xã_hội xúc_phạm bị_cáo chống_phá công_ty_cổ_phần_đại_nam quỹ từ_thiện hằng_hữu nguyễn_đức_hiển trả_lời phỏng_vấn vov đăng viết facebook youtube thông_tin sai_lệch ảnh_hưởng quyền_lợi hằng công_ty_cổ_phần_đại_nam vợ_chồng ca_sĩ thủy_tiên bị_cáo hằng hoạt_động từ_thiện minh_bạch ăn_chặn tiền người_dân ca_sĩ đàm vĩnh_hưng lên_mạng xã_hội_phát_ngôn xúc_phạm hằng đinh_thị_lan phát_ngôn mạng xã_hội vu_khống xuyên_tạc sự_thật xúc_phạm uy_tín danh_dự hằng lê_thị giàu bà_trương thị việt_hà tổ_chức chống_phá ngầm bị_cáo công_ty cổ_phần đại_nam trả_lời hđxx ca_sĩ đàm vĩnh_hưng hành_vi hằng tổn_thất tinh_thần sẵn_sàng bồi_thường thiệt_hại tinh_thần tài_chính hằng xin_lỗi tòa truyền_thông ca_sĩ tương_tự ca_sĩ vy_oanh hằng căn_cứ thiệt_hại tinh_thần sức_khỏe ảnh_hưởng gia_đình bồi_thường tòa khoan_hồng hằng nữ ca_sĩ tòa_hỏi ý_kiến hằng ngập_ngừng giây bị_cáo bị_cáo nhắn xúc_phạm tòa tòa bị_cáo tổn_thương phiên tòa thẩm_vấn vks bị_cáo quân trở_lại hằng chủ tọa đồng_ý xin_lỗi tòa hằng nghẹn giọng bị_cáo tạm giam tổng_giám_đốc công_ty_cổ_phần_đại_nam chấp_nhận phán_quyết tòa hải_duyên quốc_thắng
1,2023-8-22,Mỏ vàng Bồng Miêu bị đào xới khi đang đóng cửa - VnExpress,chiều khu_vực đồi trồng gỗ keo mỏ vàng bồng_miêu xã tam_lãnh_huyện_phú_ninh vận_chuyển đất_đá hầm vàng tương_tự khu_vực hầm_lò mỏ vàng bồng_miêu lán_trại hồ chứa quặng vàng nguyễn_văn_sự chủ_tịch xã tam_lãnh tạm lắng khai_thác vàng trái_phép bồng_miêu mấy chính_quyền xã huy_động nhân_lực truy_quét khai_thác trái_phép đóng_cửa mỏ vàng địa_điểm khai_thác mỏ rộng địa_hình núi hiểm_trở lực_lượng công_an xã cán_bộ địa_phương tuần_tra kiểm_soát chặt_chẽ mỏ vàng bồng_miêu đóng_cửa quyết_định ubnd_tỉnh_quảng_nam giấy_phép khai_thác hạn công_ty_tnhh_bồng_miêu phép khai_thác mỏ vàng giấy_phép hạn tỉnh kiến_nghị tài_nguyên môi_trường phê_duyệt đóng_cửa mỏ vàng bồng_miêu kinh_phí tỷ đồng giao địa_phương kinh_phí ký quỹ cải_tạo phục_hồi môi_trường công_ty_tnhh_khai_thác_vàng_bồng_miêu bổ_sung ngân_sách tỉnh dự_án đóng_cửa mỏ vàng bồng_miêu diện_tích ha mỏ vàng bồng_miêu trung_tâm xã tam_lãnh km nam khai_thác thời pháp_thuộc mỏ trữ_lượng vàng
